state,year,quarter,pi
Oregon,1979,2,7.4351854
Oregon,1979,3,8.4998407
Oregon,1979,4,8.6993189
Oregon,1980,1,8.0466757
Oregon,1980,2,8.0565357
Oregon,1980,3,7.6834388
Oregon,1980,4,6.8306093
Oregon,1981,1,6.5322838
Oregon,1981,2,5.8894291
Oregon,1981,3,5.3504014
Oregon,1981,4,5.2484384
Oregon,1982,1,5.17099
Oregon,1982,2,4.7878323
Oregon,1982,3,5.3328395
Oregon,1982,4,4.7615571
Oregon,1983,1,3.3187938
Oregon,1983,2,2.8521745
Oregon,1983,3,1.6012956
Oregon,1983,4,1.4819338
Oregon,1984,1,2.6219778
Oregon,1984,2,4.1112518
Oregon,1984,3,3.5028095
Oregon,1984,4,3.7572832
Oregon,1985,1,2.9483802
Oregon,1985,2,1.8541969
Oregon,1985,3,2.3168504
Oregon,1985,4,4.9131298
Oregon,1986,1,5.5391526
Oregon,1986,2,5.2472105
Oregon,1986,3,4.3786879
Oregon,1986,4,2.9575057
Oregon,1989,1,4.5256658
Oregon,1989,2,4.9062715
Oregon,1989,3,5.1689863
Oregon,1989,4,3.3860955
Oregon,1990,1,3.8384058
Oregon,1990,2,4.5884461
Oregon,1990,3,5.7894282
Oregon,1990,4,7.9074302
Oregon,1991,1,7.5547152
Oregon,1991,2,6.0911641
Oregon,1991,3,3.8192973
Oregon,1991,4,2.7714555
Oregon,1992,1,2.2991712
Oregon,1992,2,3.1194391
Oregon,1992,3,3.817132
Oregon,1992,4,3.9583185
Oregon,1993,1,3.2902768
Oregon,1993,2,2.6635196
Oregon,1993,3,1.8828526
Oregon,1993,4,2.120717
Oregon,1994,1,2.0908642
Oregon,1994,2,2.2539468
Oregon,1994,3,2.5518262
Oregon,1994,4,1.9392647
Oregon,1995,1,1.5579265
Oregon,1995,2,1.579192
Oregon,1995,3,1.5097072
Oregon,1995,4,1.603636
Oregon,1996,1,2.7049928
Oregon,1996,2,3.559629
Oregon,1996,3,4.5550842
Oregon,1996,4,4.2661343
Oregon,1997,1,3.5618327
Oregon,1997,2,3.0135653
Oregon,1997,3,2.633281
Oregon,1997,4,2.8252804
Oregon,1998,1,2.8117416
Oregon,1998,2,2.1959932
Oregon,1998,3,1.7721006
Oregon,1998,4,1.2986877
Oregon,1999,1,1.8432087
Oregon,1999,2,2.6423321
Oregon,1999,3,3.3230872
Oregon,1999,4,3.6991997
Oregon,2000,1,3.732903
Oregon,2000,2,3.2647414
Oregon,2000,3,3.1540174
Oregon,2000,4,3.5316873
Oregon,2001,1,2.9457843
Oregon,2001,2,3.111115
Oregon,2001,3,3.2276177
Oregon,2001,4,3.3762226
Oregon,2002,1,3.1596153
Oregon,2002,2,2.70474
Oregon,2002,3,2.0460281
Oregon,2002,4,1.624595
Oregon,2003,1,2.8460217
Oregon,2003,2,2.9238904
Oregon,2003,3,3.4233699
Oregon,2003,4,3.0371082
Oregon,2004,1,2.4842489
Oregon,2004,2,2.6543109
Oregon,2004,3,2.2208114
Oregon,2004,4,2.6181519
Oregon,2005,1,2.3177123
Oregon,2005,2,2.8164227
Oregon,2005,3,2.9539046
Oregon,2005,4,3.6479483
Oregon,2006,1,3.8084376
Oregon,2006,2,3.9379807
Oregon,2006,3,3.7732108
Oregon,2006,4,2.8661189
Oregon,2007,1,3.4433076
Oregon,2007,2,3.0883358
Oregon,2007,3,3.6901891
Oregon,2007,4,3.8815424
Oregon,2008,1,3.7746871
Oregon,2008,2,4.0109835
Oregon,2008,3,4.3111429
Oregon,2008,4,3.4943559
Oregon,2009,1,2.8959651
Oregon,2009,2,2.6030684
Oregon,2009,3,2.2066126
Oregon,2009,4,2.7314696
Oregon,2010,1,2.6074338
Oregon,2010,2,2.0622232
Oregon,2010,3,1.8994882
Oregon,2010,4,2.195416
Oregon,2011,1,3.4420624
Oregon,2011,2,3.8337915
Oregon,2011,3,4.3135552
Oregon,2011,4,4.2427464
Oregon,2012,1,3.4294353
Oregon,2012,2,3.0719182
Oregon,2012,3,2.3325112
Oregon,2012,4,1.805642
Oregon,2013,1,1.353341
Oregon,2013,2,1.2486638
Oregon,2013,3,1.0034566
Oregon,2013,4,1.1326001
Oregon,2014,1,1.4916761
Oregon,2014,2,3.0178006
Oregon,2014,3,3.2332249
Oregon,2014,4,1.7745138
Oregon,2015,1,1.1028316
Oregon,2015,2,1.0170094
Oregon,2015,3,1.3585805
Oregon,2015,4,1.9938189
Oregon,2016,1,2.7184012
Oregon,2016,2,1.806226
Oregon,2016,3,1.1116327
Oregon,2016,4,1.3457074
Oregon,2017,1,2.3078635
Oregon,2017,2,3.0206902
Oregon,2017,3,3.5278819
Oregon,2017,4,4.4338207
Pennsylvania,1978,1,3.7490184
Pennsylvania,1978,2,6.0073433
Pennsylvania,1978,3,7.3713074
Pennsylvania,1978,4,7.6375813
Pennsylvania,1979,1,8.7367172
Pennsylvania,1979,2,7.9144945
Pennsylvania,1979,3,8.2318449
Pennsylvania,1979,4,9.0947447
Pennsylvania,1980,1,9.7133865
Pennsylvania,1980,2,9.8372412
Pennsylvania,1980,3,10.326152
Pennsylvania,1980,4,9.705905
Pennsylvania,1981,1,8.7753878
Pennsylvania,1981,2,8.43859
Pennsylvania,1981,3,7.8877301
Pennsylvania,1981,4,6.9457035
Pennsylvania,1982,1,5.9181118
Pennsylvania,1982,2,5.5682855
Pennsylvania,1982,3,3.9966154
Pennsylvania,1982,4,3.9940093
Pennsylvania,1983,1,3.8779974
Pennsylvania,1983,2,2.9946184
Pennsylvania,1983,3,3.314918
Pennsylvania,1983,4,2.473855
Pennsylvania,1984,1,2.7085969
Pennsylvania,1984,2,3.0248625
Pennsylvania,1984,3,2.5724499
Pennsylvania,1984,4,1.3619834
Pennsylvania,1985,1,0.51233596
Pennsylvania,1985,2,-0.1174228
Pennsylvania,1985,3,-0.008653837
Pennsylvania,1985,4,1.4655564
Pennsylvania,1986,1,1.5880083
Pennsylvania,1986,2,2.092113
Pennsylvania,1986,3,2.4530745
Pennsylvania,1986,4,2.4825149
Pennsylvania,1989,1,4.7158794
Pennsylvania,1989,2,4.4529786
Pennsylvania,1989,3,4.382997
Pennsylvania,1989,4,3.7922027
Pennsylvania,1990,1,4.3000689
Pennsylvania,1990,2,3.9278796
Pennsylvania,1990,3,4.1020317
Pennsylvania,1990,4,3.8086944
Pennsylvania,1991,1,3.3708956
Pennsylvania,1991,2,2.946209
Pennsylvania,1991,3,2.9271736
Pennsylvania,1991,4,3.1508925
Pennsylvania,1992,1,2.4362395
Pennsylvania,1992,2,3.0061457
Pennsylvania,1992,3,2.3689241
Pennsylvania,1992,4,2.5739326
Pennsylvania,1993,1,2.5283289
Pennsylvania,1993,2,2.5154114
Pennsylvania,1993,3,1.901377
Pennsylvania,1993,4,1.48511
Pennsylvania,1994,1,2.0871105
Pennsylvania,1994,2,1.7727152
Pennsylvania,1994,3,2.3744135
Pennsylvania,1994,4,2.5982151
Pennsylvania,1995,1,2.4507554
Pennsylvania,1995,2,2.3846769
Pennsylvania,1995,3,2.1545057
Pennsylvania,1995,4,1.7755461
Pennsylvania,1996,1,1.5726162
Pennsylvania,1996,2,2.0657275
Pennsylvania,1996,3,2.3752022
Pennsylvania,1996,4,2.9641967
Pennsylvania,1997,1,2.8366427
Pennsylvania,1997,2,2.4539435
Pennsylvania,1997,3,1.8391354
Pennsylvania,1997,4,0.90134835
Pennsylvania,1998,1,0.8855409
Pennsylvania,1998,2,0.42615223
Pennsylvania,1998,3,0.74334502
Pennsylvania,1998,4,1.2325103
Pennsylvania,1999,1,0.80494499
Pennsylvania,1999,2,1.6217067
Pennsylvania,1999,3,1.7978905
Pennsylvania,1999,4,2.1060593
Pennsylvania,2000,1,2.9242935
Pennsylvania,2000,2,2.705632
Pennsylvania,2000,3,3.0535004
Pennsylvania,2000,4,3.045419
Pennsylvania,2001,1,3.421253
Pennsylvania,2001,2,3.6221995
Pennsylvania,2001,3,2.9648776
Pennsylvania,2001,4,1.9725533
Pennsylvania,2002,1,1.1070942
Pennsylvania,2002,2,1.0508339
Pennsylvania,2002,3,1.454259
Pennsylvania,2002,4,2.0997672
Pennsylvania,2003,1,2.6542819
Pennsylvania,2003,2,2.4577575
Pennsylvania,2003,3,2.039382
Pennsylvania,2003,4,1.9426498
Pennsylvania,2004,1,1.8764871
Pennsylvania,2004,2,3.1360612
Pennsylvania,2004,3,3.65188
Pennsylvania,2004,4,3.3551228
Pennsylvania,2005,1,3.0112786
Pennsylvania,2005,2,2.781848
Pennsylvania,2005,3,2.6231065
Pennsylvania,2005,4,2.909637
Pennsylvania,2006,1,3.076097
Pennsylvania,2006,2,2.8050818
Pennsylvania,2006,3,3.0974684
Pennsylvania,2006,4,2.1207645
Pennsylvania,2007,1,2.5491977
Pennsylvania,2007,2,2.6920495
Pennsylvania,2007,3,3.3015251
Pennsylvania,2007,4,4.3086524
Pennsylvania,2008,1,4.4406357
Pennsylvania,2008,2,5.1012726
Pennsylvania,2008,3,5.5673347
Pennsylvania,2008,4,3.8063135
Pennsylvania,2009,1,2.1850812
Pennsylvania,2009,2,0.70305347
Pennsylvania,2009,3,-0.57700902
Pennsylvania,2009,4,0.57074726
Pennsylvania,2010,1,1.4558339
Pennsylvania,2010,2,2.0514796
Pennsylvania,2010,3,1.6302184
Pennsylvania,2010,4,1.8210342
Pennsylvania,2011,1,2.1476138
Pennsylvania,2011,2,3.1984935
Pennsylvania,2011,3,3.6212204
Pennsylvania,2011,4,3.4768114
Pennsylvania,2012,1,2.6074727
Pennsylvania,2012,2,2.0918975
Pennsylvania,2012,3,1.4627399
Pennsylvania,2012,4,1.5703914
Pennsylvania,2013,1,2.111659
Pennsylvania,2013,2,2.1371777
Pennsylvania,2013,3,1.8800439
Pennsylvania,2013,4,0.95466697
Pennsylvania,2014,1,0.52856994
Pennsylvania,2014,2,0.48323566
Pennsylvania,2014,3,0.91178364
Pennsylvania,2014,4,1.7500328
Pennsylvania,2015,1,1.2286769
Pennsylvania,2015,2,0.48354024
Pennsylvania,2015,3,0.78501719
Pennsylvania,2015,4,1.0060146
Pennsylvania,2016,1,1.1219532
Pennsylvania,2016,2,1.1205204
Pennsylvania,2016,3,0.54882264
Pennsylvania,2016,4,1.007791
Pennsylvania,2017,1,1.3213931
Pennsylvania,2017,2,1.2433718
Pennsylvania,2017,3,1.4420217
Pennsylvania,2017,4,1.3370202
South Carolina,1989,1,3.9555297
South Carolina,1989,2,4.2535658
South Carolina,1989,3,3.6837592
South Carolina,1989,4,2.9642584
South Carolina,1990,1,4.44418
South Carolina,1990,2,4.5406709
South Carolina,1990,3,5.5400782
South Carolina,1990,4,6.375649
South Carolina,1991,1,4.6182375
South Carolina,1991,2,5.2846785
South Carolina,1991,3,5.3674388
South Carolina,1991,4,3.3025341
South Carolina,1992,1,3.5312374
South Carolina,1992,2,1.9652516
South Carolina,1992,3,0.79480076
South Carolina,1992,4,1.9330264
South Carolina,1993,1,2.2200038
South Carolina,1993,2,3.0519567
South Carolina,1993,3,3.0624523
South Carolina,1993,4,2.8151653
South Carolina,1994,1,2.7728701
South Carolina,1994,2,1.8923818
South Carolina,1994,3,2.3076026
South Carolina,1994,4,2.9665163
South Carolina,1995,1,3.0063326
South Carolina,1995,2,3.2117131
South Carolina,1995,3,2.6954019
South Carolina,1995,4,1.5664722
South Carolina,1996,1,1.1620896
South Carolina,1996,2,1.5095824
South Carolina,1996,3,0.94050926
South Carolina,1996,4,0.7581836
South Carolina,1997,1,0.52320224
South Carolina,1997,2,0.6962536
South Carolina,1997,3,0.79535043
South Carolina,1997,4,0.8106221
South Carolina,1998,1,1.0053911
South Carolina,1998,2,0.67237651
South Carolina,1998,3,1.0165198
South Carolina,1998,4,1.3491734
South Carolina,1999,1,1.3633332
South Carolina,1999,2,1.7930024
South Carolina,1999,3,2.2387805
South Carolina,1999,4,3.08073
South Carolina,2000,1,3.1732054
South Carolina,2000,2,3.4112759
South Carolina,2000,3,3.1565442
South Carolina,2000,4,2.8057222
South Carolina,2001,1,3.3354011
South Carolina,2001,2,3.0369294
South Carolina,2001,3,3.1644025
South Carolina,2001,4,1.7601821
South Carolina,2002,1,1.4064436
South Carolina,2002,2,1.4293598
South Carolina,2002,3,1.9011083
South Carolina,2002,4,2.9025581
South Carolina,2003,1,2.9319036
South Carolina,2003,2,2.9048641
South Carolina,2003,3,2.0603929
South Carolina,2003,4,1.6803081
South Carolina,2004,1,1.2191478
South Carolina,2004,2,1.2712171
South Carolina,2004,3,1.5290545
South Carolina,2004,4,1.6312547
South Carolina,2005,1,2.1222408
South Carolina,2005,2,2.5116589
South Carolina,2005,3,3.3912144
South Carolina,2005,4,3.4948814
South Carolina,2006,1,3.4498737
South Carolina,2006,2,3.4603717
South Carolina,2006,3,3.1349573
South Carolina,2006,4,2.7440791
South Carolina,2007,1,3.7682374
South Carolina,2007,2,5.0376701
South Carolina,2007,3,5.5558186
South Carolina,2007,4,4.4288006
South Carolina,2008,1,3.3196504
South Carolina,2008,2,2.1989942
South Carolina,2008,3,1.7678862
South Carolina,2008,4,1.5948292
South Carolina,2009,1,1.1671319
South Carolina,2009,2,0.51861489
South Carolina,2009,3,0.094213784
South Carolina,2009,4,2.0529127
South Carolina,2010,1,2.910507
South Carolina,2010,2,3.1094255
South Carolina,2010,3,2.501708
South Carolina,2010,4,1.9636717
South Carolina,2011,1,2.0362849
South Carolina,2011,2,2.6004412
South Carolina,2011,3,3.2707667
South Carolina,2011,4,3.5074744
South Carolina,2012,1,2.8665535
South Carolina,2012,2,2.2082663
South Carolina,2012,3,1.1492982
South Carolina,2012,4,0.87738472
South Carolina,2013,1,-0.080978177
South Carolina,2013,2,0.44742864
South Carolina,2013,3,1.1450809
South Carolina,2013,4,0.051507432
South Carolina,2014,1,0.72133714
South Carolina,2014,2,0.33112028
South Carolina,2014,3,-0.34398618
South Carolina,2014,4,-0.47845802
South Carolina,2015,1,-2.1287086
South Carolina,2015,2,-2.5247138
South Carolina,2015,3,-1.7172811
South Carolina,2015,4,-0.39025405
South Carolina,2016,1,0.35267845
South Carolina,2016,2,0.13025236
South Carolina,2016,3,-0.25709516
South Carolina,2016,4,0.4325673
South Carolina,2017,1,1.9490467
South Carolina,2017,2,2.2926934
South Carolina,2017,3,2.2585628
South Carolina,2017,4,1.6849878
Tennessee,1978,1,0.87172973
Tennessee,1978,2,-0.92261732
Tennessee,1978,3,-0.86288816
Tennessee,1978,4,0.78761029
Tennessee,1979,1,4.6368484
Tennessee,1979,2,5.8624187
Tennessee,1979,3,7.9242911
Tennessee,1979,4,8.7753868
Tennessee,1980,1,9.3259439
Tennessee,1980,2,10.674093
Tennessee,1980,3,12.255394
Tennessee,1980,4,11.238154
Tennessee,1981,1,10.661648
Tennessee,1981,2,9.1124067
Tennessee,1981,3,14.489449
Tennessee,1981,4,14.683256
Tennessee,1982,1,12.99622
Tennessee,1982,2,12.137052
Tennessee,1982,3,4.0693789
Tennessee,1982,4,3.797966
Tennessee,1983,1,4.0872092
Tennessee,1983,2,3.2381883
Tennessee,1983,3,2.9179676
Tennessee,1983,4,2.2014177
Tennessee,1984,1,1.864507
Tennessee,1984,2,2.7099407
Tennessee,1984,3,3.1766415
Tennessee,1984,4,2.5080888
Tennessee,1985,1,1.8357651
Tennessee,1985,2,1.3098038
Tennessee,1985,3,0.90282637
Tennessee,1985,4,1.0694618
Tennessee,1986,1,1.3511151
Tennessee,1986,2,0.87038898
Tennessee,1986,3,0.39161897
Tennessee,1986,4,-0.29733339
Tennessee,1989,1,3.9152369
Tennessee,1989,2,3.3990169
Tennessee,1989,3,4.189702
Tennessee,1989,4,3.5168808
Tennessee,1990,1,3.914233
Tennessee,1990,2,3.7006798
Tennessee,1990,3,3.4062014
Tennessee,1990,4,3.6022646
Tennessee,1991,1,2.2502875
Tennessee,1991,2,2.2801011
Tennessee,1991,3,1.575783
Tennessee,1991,4,3.2881343
Tennessee,1992,1,2.8130879
Tennessee,1992,2,2.5521672
Tennessee,1992,3,2.3981752
Tennessee,1992,4,0.99943477
Tennessee,1993,1,1.6459024
Tennessee,1993,2,2.8279481
Tennessee,1993,3,3.0186646
Tennessee,1993,4,2.9304779
Tennessee,1994,1,3.250427
Tennessee,1994,2,2.2041411
Tennessee,1994,3,2.2584851
Tennessee,1994,4,2.0761621
Tennessee,1995,1,2.4501095
Tennessee,1995,2,2.5597994
Tennessee,1995,3,2.3441467
Tennessee,1995,4,2.4264498
Tennessee,1996,1,1.9914753
Tennessee,1996,2,2.4335806
Tennessee,1996,3,2.6439576
Tennessee,1996,4,2.7162321
Tennessee,1997,1,2.8795624
Tennessee,1997,2,2.2235231
Tennessee,1997,3,1.9069589
Tennessee,1997,4,2.3755341
Tennessee,1998,1,3.0619445
Tennessee,1998,2,3.9638119
Tennessee,1998,3,4.215261
Tennessee,1998,4,2.8323886
Tennessee,1999,1,0.76133293
Tennessee,1999,2,1.444834
Tennessee,1999,3,2.6551812
Tennessee,1999,4,2.9739993
Tennessee,2000,1,4.4884934
Tennessee,2000,2,3.9669907
Tennessee,2000,3,3.4638526
Tennessee,2000,4,2.9925835
Tennessee,2001,1,2.4584546
Tennessee,2001,2,1.9866771
Tennessee,2001,3,1.7268989
Tennessee,2001,4,1.5430951
Tennessee,2002,1,1.0943812
Tennessee,2002,2,1.3255661
Tennessee,2002,3,1.2023897
Tennessee,2002,4,3.0766618
Tennessee,2003,1,3.9200177
Tennessee,2003,2,2.9738812
Tennessee,2003,3,2.4207618
Tennessee,2003,4,1.9236503
Tennessee,2004,1,0.83778948
Tennessee,2004,2,1.9604083
Tennessee,2004,3,2.5012465
Tennessee,2004,4,3.0399263
Tennessee,2005,1,3.7534518
Tennessee,2005,2,3.2371595
Tennessee,2005,3,3.0061498
Tennessee,2005,4,3.4412816
Tennessee,2006,1,3.8743753
Tennessee,2006,2,4.1933565
Tennessee,2006,3,4.2948432
Tennessee,2006,4,2.0973139
Tennessee,2007,1,1.7555075
Tennessee,2007,2,1.4836971
Tennessee,2007,3,0.81574702
Tennessee,2007,4,1.9610711
Tennessee,2008,1,2.665956
Tennessee,2008,2,4.692605
Tennessee,2008,3,5.7455983
Tennessee,2008,4,4.6901007
Tennessee,2009,1,2.5531738
Tennessee,2009,2,0.1284447
Tennessee,2009,3,-0.79554558
Tennessee,2009,4,-0.37526625
Tennessee,2010,1,1.1667762
Tennessee,2010,2,2.6812844
Tennessee,2010,3,2.7207541
Tennessee,2010,4,2.971853
Tennessee,2011,1,3.1083517
Tennessee,2011,2,3.7815855
Tennessee,2011,3,4.9499855
Tennessee,2011,4,4.87712
Tennessee,2012,1,4.52385
Tennessee,2012,2,2.6100192
Tennessee,2012,3,1.7924043
Tennessee,2012,4,1.8571907
Tennessee,2013,1,2.1097605
Tennessee,2013,2,3.0761247
Tennessee,2013,3,3.0663505
Tennessee,2013,4,2.1254506
Tennessee,2014,1,2.2567065
Tennessee,2014,2,2.1796553
Tennessee,2014,3,1.8516428
Tennessee,2014,4,2.3864708
Tennessee,2015,1,1.9526786
Tennessee,2015,2,1.6585084
Tennessee,2015,3,1.4719404
Tennessee,2015,4,1.7873994
Tennessee,2016,1,1.5381362
Tennessee,2016,2,1.188827
Tennessee,2016,3,0.93100011
Tennessee,2016,4,1.3386159
Tennessee,2017,1,1.564631
Tennessee,2017,2,1.5608612
Tennessee,2017,3,2.168308
Tennessee,2017,4,1.8281531
Texas,1978,1,8.6764603
Texas,1978,2,9.9008055
Texas,1978,3,6.853385
Texas,1978,4,7.1061654
Texas,1979,1,5.8695898
Texas,1979,2,6.2907381
Texas,1979,3,6.8466859
Texas,1979,4,7.7268615
Texas,1980,1,8.1843557
Texas,1980,2,8.4101429
Texas,1980,3,8.8189049
Texas,1980,4,9.4052029
Texas,1981,1,8.9514399
Texas,1981,2,8.1806049
Texas,1981,3,6.6780372
Texas,1981,4,6.0137081
Texas,1982,1,4.9624658
Texas,1982,2,4.6946959
Texas,1982,3,4.4520464
Texas,1982,4,4.5854654
Texas,1983,1,4.623776
Texas,1983,2,3.9691677
Texas,1983,3,4.1640854
Texas,1983,4,3.1019773
Texas,1984,1,3.234808
Texas,1984,2,3.3777797
Texas,1984,3,3.9051576
Texas,1984,4,3.3811488
Texas,1985,1,2.7979765
Texas,1985,2,1.757756
Texas,1985,3,0.88617343
Texas,1985,4,1.5042459
Texas,1986,1,1.1253408
Texas,1986,2,0.52990592
Texas,1986,3,0.98125249
Texas,1986,4,0.63893181
Texas,1989,1,4.1039863
Texas,1989,2,3.9746749
Texas,1989,3,3.8148382
Texas,1989,4,3.2070723
Texas,1990,1,3.2252932
Texas,1990,2,3.4568157
Texas,1990,3,3.722626
Texas,1990,4,3.7598896
Texas,1991,1,3.8495469
Texas,1991,2,2.9021142
Texas,1991,3,2.6726503
Texas,1991,4,2.7370858
Texas,1992,1,2.2164938
Texas,1992,2,2.9703848
Texas,1992,3,2.4589822
Texas,1992,4,1.9414929
Texas,1993,1,1.8314698
Texas,1993,2,1.9061105
Texas,1993,3,2.634336
Texas,1993,4,2.9061055
Texas,1994,1,2.7849166
Texas,1994,2,2.5563104
Texas,1994,3,2.5122554
Texas,1994,4,1.9530462
Texas,1995,1,2.4258733
Texas,1995,2,2.0618455
Texas,1995,3,1.192492
Texas,1995,4,1.6624742
Texas,1996,1,1.3201343
Texas,1996,2,1.9027103
Texas,1996,3,2.4926553
Texas,1996,4,2.5053155
Texas,1997,1,2.9187074
Texas,1997,2,2.5171926
Texas,1997,3,1.827356
Texas,1997,4,1.5662786
Texas,1998,1,0.11099353
Texas,1998,2,-0.077224836
Texas,1998,3,0.066054828
Texas,1998,4,0.023295956
Texas,1999,1,0.88712019
Texas,1999,2,1.1487591
Texas,1999,3,1.8935927
Texas,1999,4,2.2939556
Texas,2000,1,2.8156242
Texas,2000,2,3.3575416
Texas,2000,3,3.7367952
Texas,2000,4,3.5841424
Texas,2001,1,4.0101194
Texas,2001,2,3.5915515
Texas,2001,3,2.6537695
Texas,2001,4,1.6115222
Texas,2002,1,0.21532764
Texas,2002,2,0.37296921
Texas,2002,3,0.48370966
Texas,2002,4,1.2328218
Texas,2003,1,2.647788
Texas,2003,2,2.8753486
Texas,2003,3,3.5361338
Texas,2003,4,3.547806
Texas,2004,1,3.0145524
Texas,2004,2,3.0883365
Texas,2004,3,2.5903807
Texas,2004,4,2.9211228
Texas,2005,1,2.5837722
Texas,2005,2,2.362072
Texas,2005,3,3.0891013
Texas,2005,4,3.6009274
Texas,2006,1,3.4818089
Texas,2006,2,3.1676621
Texas,2006,3,3.0968242
Texas,2006,4,1.8877705
Texas,2007,1,2.3645194
Texas,2007,2,2.5343437
Texas,2007,3,2.0584862
Texas,2007,4,3.5351689
Texas,2008,1,4.2288361
Texas,2008,2,5.1882195
Texas,2008,3,5.501327
Texas,2008,4,3.2983816
Texas,2009,1,1.3912601
Texas,2009,2,-0.6997568
Texas,2009,3,-1.3904103
Texas,2009,4,0.16167416
Texas,2010,1,1.2081217
Texas,2010,2,1.8876413
Texas,2010,3,1.9091061
Texas,2010,4,1.5530853
Texas,2011,1,2.0331972
Texas,2011,2,3.084702
Texas,2011,3,4.0573311
Texas,2011,4,3.9863663
Texas,2012,1,3.7208302
Texas,2012,2,2.8617218
Texas,2012,3,1.4491919
Texas,2012,4,1.26603
Texas,2013,1,1.2147163
Texas,2013,2,1.6411461
Texas,2013,3,2.112951
Texas,2013,4,1.8849797
Texas,2014,1,2.5622482
Texas,2014,2,2.5750148
Texas,2014,3,1.81906
Texas,2014,4,1.4558183
Texas,2015,1,-0.16790812
Texas,2015,2,-0.9907034
Texas,2015,3,-0.68141305
Texas,2015,4,-0.37228268
Texas,2016,1,0.32836503
Texas,2016,2,0.88401389
Texas,2016,3,1.4787318
Texas,2016,4,1.4461186
Texas,2017,1,1.8094319
Texas,2017,2,2.2396722
Texas,2017,3,1.3914618
Texas,2017,4,1.4256968
Utah,1989,1,4.1313214
Utah,1989,2,4.9698138
Utah,1989,3,4.078279
Utah,1989,4,3.7434785
Utah,1990,1,3.7832787
Utah,1990,2,3.6047676
Utah,1990,3,3.5547364
Utah,1990,4,4.8134356
Utah,1991,1,4.4955359
Utah,1991,2,3.9809613
Utah,1991,3,3.9022906
Utah,1991,4,3.1031492
Utah,1992,1,1.9387008
Utah,1992,2,1.2050387
Utah,1992,3,0.92616016
Utah,1992,4,1.0389827
Utah,1993,1,1.6482751
Utah,1993,2,2.0541005
Utah,1993,3,2.1743896
Utah,1993,4,2.6819367
Utah,1994,1,2.2434082
Utah,1994,2,1.5581552
Utah,1994,3,1.884771
Utah,1994,4,1.6837596
Utah,1995,1,2.1336644
Utah,1995,2,3.0475433
Utah,1995,3,1.9932468
Utah,1995,4,1.6411613
Utah,1996,1,1.8892593
Utah,1996,2,1.6240251
Utah,1996,3,2.697567
Utah,1996,4,3.7576065
Utah,1997,1,3.2953351
Utah,1997,2,3.0101056
Utah,1997,3,2.2756052
Utah,1997,4,3.2966945
Utah,1998,1,2.9399667
Utah,1998,2,2.5788176
Utah,1998,3,2.4776115
Utah,1998,4,0.73642176
Utah,1999,1,1.6683508
Utah,1999,2,1.2918317
Utah,1999,3,0.82502532
Utah,1999,4,1.4340339
Utah,2000,1,-0.19120625
Utah,2000,2,1.0228145
Utah,2000,3,2.327019
Utah,2000,4,2.3606334
Utah,2001,1,3.9199209
Utah,2001,2,3.0966983
Utah,2001,3,2.0764694
Utah,2001,4,2.0029411
Utah,2002,1,1.5855716
Utah,2002,2,0.80412781
Utah,2002,3,2.3696644
Utah,2002,4,0.46833208
Utah,2003,1,0.39556435
Utah,2003,2,-0.53057581
Utah,2003,3,-0.21053612
Utah,2003,4,-0.26309633
Utah,2004,1,2.1765828
Utah,2004,2,3.3388743
Utah,2004,3,3.2050908
Utah,2004,4,3.2071443
Utah,2005,1,1.9166888
Utah,2005,2,1.2264566
Utah,2005,3,-0.68184471
Utah,2005,4,-0.77147669
Utah,2006,1,2.3984318
Utah,2006,2,2.9791861
Utah,2006,3,2.8214018
Utah,2006,4,2.6705167
Utah,2007,1,0.36267945
Utah,2007,2,0.51329136
Utah,2007,3,1.6243033
Utah,2007,4,2.1754062
Utah,2008,1,0.95332599
Utah,2008,2,2.3414364
Utah,2008,3,3.5131621
Utah,2008,4,2.087775
Utah,2009,1,1.5696648
Utah,2009,2,0.20568001
Utah,2009,3,-0.82108486
Utah,2009,4,1.1585453
Utah,2010,1,0.93973947
Utah,2010,2,1.3104768
Utah,2010,3,0.93764657
Utah,2010,4,1.1754656
Utah,2011,1,2.0487778
Utah,2011,2,4.7865696
Utah,2011,3,5.3133817
Utah,2011,4,3.8543804
Utah,2012,1,2.9134285
Utah,2012,2,1.4979219
Utah,2012,3,1.6210573
Utah,2012,4,2.7367969
Utah,2013,1,1.5246302
Utah,2013,2,1.5665108
Utah,2013,3,1.7069383
Utah,2013,4,0.81840819
Utah,2014,1,2.2834854
Utah,2014,2,2.7433782
Utah,2014,3,2.2660341
Utah,2014,4,3.9819896
Utah,2015,1,4.700418
Utah,2015,2,1.8988934
Utah,2015,3,1.3973001
Utah,2015,4,1.4141606
Utah,2016,1,1.5758859
Utah,2016,2,2.1316993
Utah,2016,3,1.8736352
Utah,2016,4,0.91076648
Utah,2017,1,0.29531521
Utah,2017,2,-4.033998
Utah,2017,3,-3.6665788
Utah,2017,4,-3.7258773
Virginia,1989,1,3.9270656
Virginia,1989,2,6.2350922
Virginia,1989,3,3.4503696
Virginia,1989,4,2.6843569
Virginia,1990,1,3.231992
Virginia,1990,2,2.7392752
Virginia,1990,3,4.7063298
Virginia,1990,4,5.114172
Virginia,1991,1,3.9981842
Virginia,1991,2,2.6841788
Virginia,1991,3,2.6591465
Virginia,1991,4,1.7962052
Virginia,1992,1,1.6259363
Virginia,1992,2,2.4897559
